Date,Stock,Value
08/06/2018,Alibaba,0.513693415
08/06/2018,Amazon,-1.005720038
11/06/2018,Costco,-1.220042696
11/06/2018,T K Maxx,-1.150135446
11/06/2018,Gap,1.367041014
11/06/2018,Etsy,-1.098727005
11/06/2018,Ebay,-0.554511852
11/06/2018,Alibaba,0.525232159
11/06/2018,Amazon,-0.998492272
12/06/2018,Costco,-1.217064783
12/06/2018,T K Maxx,-1.131281918
12/06/2018,Gap,1.38997632
12/06/2018,Etsy,-1.08077776
12/06/2018,Ebay,-0.557499169
12/06/2018,Alibaba,0.587139544
12/06/2018,Amazon,-0.984924409
13/06/2018,Costco,-1.223099207
13/06/2018,T K Maxx,-1.163010282
13/06/2018,Gap,1.300782831
13/06/2018,Etsy,-1.084306231
13/06/2018,Ebay,-0.64113709
13/06/2018,Alibaba,0.542082632
13/06/2018,Amazon,-0.976316014
14/06/2018,Costco,-1.215184177
14/06/2018,T K Maxx,-1.170827971
14/06/2018,Gap,1.186105447
14/06/2018,Etsy,-0.951451368
14/06/2018,Ebay,-0.665779583
14/06/2018,Alibaba,0.619741589
14/06/2018,Amazon,-0.949546406
15/06/2018,Costco,-1.197942293
15/06/2018,T K Maxx,-1.142777972
15/06/2018,Gap,1.224330577
15/06/2018,Etsy,-0.937797702
15/06/2018,Ebay,-0.673994251
15/06/2018,Alibaba,0.567358481
15/06/2018,Amazon,-0.960662805
18/06/2018,Costco,-1.206641514
18/06/2018,T K Maxx,-1.106450068
18/06/2018,Gap,1.340283395
18/06/2018,Etsy,-0.918160974
18/06/2018,Ebay,-0.676234286
18/06/2018,Alibaba,0.577798603
18/06/2018,Amazon,-0.949645084
19/06/2018,Costco,-1.196296969
19/06/2018,T K Maxx,-1.116106381
19/06/2018,Gap,1.339007961
19/06/2018,Etsy,-0.925678134
19/06/2018,Ebay,-0.652338168
19/06/2018,Alibaba,0.501971055
19/06/2018,Amazon,-0.934161067
20/06/2018,Costco,-1.192770148
20/06/2018,T K Maxx,-1.071503927
20/06/2018,Gap,1.409089312
20/06/2018,Etsy,-0.912177912
20/06/2018,Ebay,-0.646364441
20/06/2018,Alibaba,0.534939494
20/06/2018,Amazon,-0.912604609
21/06/2018,Costco,-1.177252439
21/06/2018,T K Maxx,-1.09127565
21/06/2018,Gap,1.494459633
21/06/2018,Etsy,-0.921536059
21/06/2018,Ebay,-0.739709178
21/06/2018,Alibaba,0.461310307
21/06/2018,Amazon,-0.940585653
22/06/2018,Costco,-1.168318317
22/06/2018,T K Maxx,-1.146915806
22/06/2018,Gap,1.448589307
22/06/2018,Etsy,-0.927979338
22/06/2018,Ebay,-0.733735148
22/06/2018,Alibaba,0.45764693
22/06/2018,Amazon,-0.961085464
25/06/2018,Costco,-1.163224515
25/06/2018,T K Maxx,-1.140938976
25/06/2018,Gap,1.467702299
25/06/2018,Etsy,-0.949917271
25/06/2018,Ebay,-0.806917461
25/06/2018,Alibaba,0.260569367
25/06/2018,Amazon,-1.035081925
26/06/2018,Costco,-1.176233857
26/06/2018,T K Maxx,-1.142777972
26/06/2018,Gap,1.491912184
26/06/2018,Etsy,-0.9463888
26/06/2018,Ebay,-0.80990508
26/06/2018,Alibaba,0.263683014
26/06/2018,Amazon,-0.995716827
27/06/2018,Costco,-1.176703913
27/06/2018,T K Maxx,-1.186922447
27/06/2018,Gap,1.429476314
27/06/2018,Etsy,-0.970321106
27/06/2018,Ebay,-0.867405338
27/06/2018,Alibaba,0.14646221
27/06/2018,Amazon,-1.03880158
28/06/2018,Costco,-1.187048967
28/06/2018,T K Maxx,-1.135420125
28/06/2018,Gap,1.463879985
28/06/2018,Etsy,-0.942400053
28/06/2018,Ebay,-0.879353699
28/06/2018,Alibaba,0.208003202
28/06/2018,Amazon,-0.981120264
29/06/2018,Costco,-1.184933206
29/06/2018,T K Maxx,-1.142318502
29/06/2018,Gap,1.321169548
29/06/2018,Etsy,-0.94316716
29/06/2018,Ebay,-0.870392353
29/06/2018,Alibaba,0.155803151
29/06/2018,Amazon,-0.983445103
02/07/2018,Costco,-1.192691296
02/07/2018,T K Maxx,-1.154733495
02/07/2018,Gap,1.237072667
02/07/2018,Etsy,-0.934115845
02/07/2018,Ebay,-0.839775226
02/07/2018,Alibaba,0.171005272
02/07/2018,Amazon,-0.963748257
03/07/2018,Costco,-1.199509656
03/07/2018,T K Maxx,-1.143697656
03/07/2018,Gap,1.302056841
03/07/2018,Etsy,-0.93718404
03/07/2018,Ebay,-0.842015563
03/07/2018,Alibaba,0.141516874
03/07/2018,Amazon,-0.99167319
05/07/2018,Costco,-1.183679213
05/07/2018,T K Maxx,-1.147376766
05/07/2018,Gap,1.220508263
05/07/2018,Etsy,-0.917547312
05/07/2018,Ebay,-0.812891792
05/07/2018,Alibaba,0.18052955
05/07/2018,Amazon,-0.983543565
06/07/2018,Costco,-1.179917491
06/07/2018,T K Maxx,-1.125304342
06/07/2018,Gap,1.177185671
06/07/2018,Etsy,-0.904507308
06/07/2018,Ebay,-0.786007754
06/07/2018,Alibaba,0.279251528
06/07/2018,Amazon,-0.96818639
09/07/2018,Costco,-1.169572055
09/07/2018,T K Maxx,-1.118406337
09/07/2018,Gap,1.121121558
09/07/2018,Etsy,-0.907575561
09/07/2018,Ebay,-0.747176865
09/07/2018,Alibaba,0.288043019
09/07/2018,Amazon,-0.928187303
10/07/2018,Costco,-1.163616356
10/07/2018,T K Maxx,-1.149215017
10/07/2018,Gap,1.176732031
10/07/2018,Etsy,-0.918621192
10/07/2018,Ebay,-0.812144812
10/07/2018,Alibaba,0.284379921
10/07/2018,Amazon,-0.92248098
11/07/2018,Costco,-1.169494094
11/07/2018,T K Maxx,-1.134040598
11/07/2018,Gap,1.072702073
11/07/2018,Etsy,-0.924757699
11/07/2018,Ebay,-0.816625485
11/07/2018,Alibaba,0.190419942
11/07/2018,Amazon,-0.905672661
12/07/2018,Costco,-1.14543436
12/07/2018,T K Maxx,-1.185082333
12/07/2018,Gap,0.994358609
12/07/2018,Etsy,-0.927058845
12/07/2018,Ebay,-0.774059695
12/07/2018,Alibaba,0.240788304
12/07/2018,Amazon,-0.847033376
13/07/2018,Costco,-1.125685
13/07/2018,T K Maxx,-1.135420125
13/07/2018,Gap,0.969956667
13/07/2018,Etsy,-0.93074076
13/07/2018,Ebay,-0.769579324
13/07/2018,Alibaba,0.238407164
13/07/2018,Amazon,-0.823913123
16/07/2018,Costco,-1.138929752
16/07/2018,T K Maxx,-1.141857169
16/07/2018,Gap,0.980230524
16/07/2018,Etsy,-0.932121472
16/07/2018,Ebay,-0.760618582
16/07/2018,Alibaba,0.244085287
16/07/2018,Amazon,-0.810584752
17/07/2018,Costco,-1.137754357
17/07/2018,T K Maxx,-1.090816553
17/07/2018,Gap,1.034172047
17/07/2018,Etsy,-0.91156425
17/07/2018,Ebay,-0.754644553
17/07/2018,Alibaba,0.286394667
17/07/2018,Amazon,-0.780377333
18/07/2018,Costco,-1.137989003
18/07/2018,T K Maxx,-1.076101231
18/07/2018,Gap,1.067564432
18/07/2018,Etsy,-0.908649441
18/07/2018,Ebay,-0.744190153
18/07/2018,Alibaba,0.25214399
18/07/2018,Amazon,-0.781800313
19/07/2018,Costco,-1.117848185
19/07/2018,T K Maxx,-1.026899238
19/07/2018,Gap,1.13820286
19/07/2018,Etsy,-0.92721229
19/07/2018,Ebay,-1.030945674
19/07/2018,Alibaba,0.188954647
19/07/2018,Amazon,-0.823997612
20/07/2018,Costco,-1.108835339
20/07/2018,T K Maxx,-1.055408706
20/07/2018,Gap,1.053436918
20/07/2018,Etsy,-0.918467805
20/07/2018,Ebay,-1.024224665
20/07/2018,Alibaba,0.187306295
20/07/2018,Amazon,-0.822969128
23/07/2018,Costco,-1.107660071
23/07/2018,T K Maxx,-1.032877186
23/07/2018,Gap,1.053436918
23/07/2018,Etsy,-0.92721229
23/07/2018,Ebay,-1.054842698
23/07/2018,Alibaba,0.18345986
23/07/2018,Amazon,-0.839453466
24/07/2018,Costco,-1.109697618
24/07/2018,T K Maxx,-1.058168505
24/07/2018,Gap,0.98793727
24/07/2018,Etsy,-0.94961044
24/07/2018,Ebay,-1.075005123
24/07/2018,Alibaba,0.219358889
24/07/2018,Amazon,-0.8010745
25/07/2018,Costco,-1.093083239
25/07/2018,T K Maxx,-1.027359452
25/07/2018,Gap,1.056005738
25/07/2018,Etsy,-0.931047592
25/07/2018,Ebay,-1.047374708
25/07/2018,Alibaba,0.383834407
25/07/2018,Amazon,-0.75264997
26/07/2018,Costco,-1.085089102
26/07/2018,T K Maxx,-1.034716554
26/07/2018,Gap,1.066280449
26/07/2018,Etsy,-0.936723822
26/07/2018,Ebay,-1.007050162
26/07/2018,Alibaba,0.314234433
26/07/2018,Amazon,-0.83099986
27/07/2018,Costco,-1.101312277
27/07/2018,T K Maxx,-1.079321244
27/07/2018,Gap,0.973809755
27/07/2018,Etsy,-0.946542186
27/07/2018,Ebay,-1.053348284
27/07/2018,Alibaba,0.227051478
27/07/2018,Amazon,-0.817939144
30/07/2018,Costco,-1.105544055
30/07/2018,T K Maxx,-1.069203971
30/07/2018,Gap,1.030320099
30/07/2018,Etsy,-0.973235915
30/07/2018,Ebay,-1.063803591
30/07/2018,Alibaba,0.142799112
30/07/2018,Amazon,-0.871548661
31/07/2018,Costco,-1.108678653
31/07/2018,T K Maxx,-1.046671705
31/07/2018,Gap,1.068849555
31/07/2018,Etsy,-0.963570937
31/07/2018,Ebay,-1.080231567
31/07/2018,Alibaba,0.186939901
31/07/2018,Amazon,-0.87405645
01/08/2018,Costco,-1.121061381
01/08/2018,T K Maxx,-1.085757916
01/08/2018,Gap,0.945554441
01/08/2018,Etsy,-0.958354924
01/08/2018,Ebay,-1.107115606
01/08/2018,Alibaba,0.151041152
01/08/2018,Amazon,-0.846258573
02/08/2018,Costco,-1.089791318
02/08/2018,T K Maxx,-1.03747598
02/08/2018,Gap,1.056005738
02/08/2018,Etsy,-0.939945462
02/08/2018,Ebay,-1.097408186
02/08/2018,Alibaba,0.102138085
02/08/2018,Amazon,-0.793903059
03/08/2018,Costco,-1.082659715
03/08/2018,T K Maxx,-1.031498032
03/08/2018,Gap,1.091966088
03/08/2018,Etsy,-0.953138911
03/08/2018,Ebay,-1.064549967
03/08/2018,Alibaba,0.069902154
03/08/2018,Amazon,-0.80945759
06/08/2018,Costco,-1.07725216
06/08/2018,T K Maxx,-1.000688607
06/08/2018,Gap,1.107379011
06/08/2018,Etsy,-0.939485245
06/08/2018,Ebay,-1.039906718
06/08/2018,Alibaba,0.029241127
06/08/2018,Amazon,-0.77499542
07/08/2018,Costco,-1.068318165
07/08/2018,T K Maxx,-0.978616929
07/08/2018,Gap,1.13820286
07/08/2018,Etsy,-0.917854143
07/08/2018,Ebay,-1.055589376
07/08/2018,Alibaba,0.053051681
07/08/2018,Amazon,-0.754241928
08/08/2018,Costco,-1.0626752
08/08/2018,T K Maxx,-0.933092927
08/08/2018,Gap,1.161319964
08/08/2018,Etsy,-0.928899832
08/08/2018,Ebay,-1.051107646
08/08/2018,Alibaba,0.00909395
08/08/2018,Amazon,-0.720371609
09/08/2018,Costco,-1.112362033
09/08/2018,T K Maxx,-0.929414935
09/08/2018,Gap,1.198565722
09/08/2018,Etsy,-0.919541685
09/08/2018,Ebay,-1.027958358
09/08/2018,Alibaba,0.003049713
09/08/2018,Amazon,-0.703464397
10/08/2018,Costco,-1.09613924
10/08/2018,T K Maxx,-0.888489356
10/08/2018,Gap,1.217830592
10/08/2018,Etsy,-0.883796641
10/08/2018,Ebay,-1.032439937
10/08/2018,Alibaba,0.054700033
10/08/2018,Amazon,-0.720681401
13/08/2018,Costco,-1.102017488
13/08/2018,T K Maxx,-0.950566929
13/08/2018,Gap,1.194712064
13/08/2018,Etsy,-0.897143535
13/08/2018,Ebay,-1.048121386
13/08/2018,Alibaba,0.01202426
13/08/2018,Amazon,-0.706733231
14/08/2018,Costco,-1.082894998
14/08/2018,T K Maxx,-0.874694091
14/08/2018,Gap,1.393783246
14/08/2018,Etsy,-0.882569375
14/08/2018,Ebay,-1.009289592
14/08/2018,Alibaba,-0.082301833
14/08/2018,Amazon,-0.673694041
15/08/2018,Costco,-1.08548107
15/08/2018,T K Maxx,-0.949475829
15/08/2018,Gap,1.181869102
15/08/2018,Etsy,-0.902206103
15/08/2018,Ebay,-1.049615045
15/08/2018,Alibaba,-0.131754351
15/08/2018,Amazon,-0.725866388
16/08/2018,Costco,-1.073569163
16/08/2018,T K Maxx,-0.924548583
16/08/2018,Gap,1.143339931
16/08/2018,Etsy,-0.890393366
16/08/2018,Ebay,-1.056335601
16/08/2018,Alibaba,-0.092192225
16/08/2018,Amazon,-0.720371609
17/08/2018,Costco,-1.054055086
17/08/2018,T K Maxx,-0.88669694
17/08/2018,Gap,1.211409254
17/08/2018,Etsy,-0.876586313
17/08/2018,Ebay,-1.038413664
17/08/2018,Alibaba,-0.077722891
17/08/2018,Amazon,-0.726429861
20/08/2018,Costco,-1.040967147
20/08/2018,T K Maxx,-0.826685675
20/08/2018,Gap,1.325713354
20/08/2018,Etsy,-0.870910024
20/08/2018,Ebay,-1.037666986
20/08/2018,Alibaba,-0.013434646
20/08/2018,Amazon,-0.734192938
21/08/2018,Costco,-1.031640929
21/08/2018,T K Maxx,-0.604648242
21/08/2018,Gap,1.343693956
21/08/2018,Etsy,-0.860631442
21/08/2018,Ebay,-0.999582474
21/08/2018,Alibaba,0.016420145
21/08/2018,Amazon,-0.724739226
22/08/2018,Costco,-1.026390187
22/08/2018,T K Maxx,-0.636961283
22/08/2018,Gap,1.330850994
22/08/2018,Etsy,-0.856489309
22/08/2018,Ebay,-0.986887133
22/08/2018,Alibaba,0.015138187
22/08/2018,Amazon,-0.694475481
23/08/2018,Costco,-1.024038888
23/08/2018,T K Maxx,-0.55894798
23/08/2018,Gap,1.360390006
23/08/2018,Etsy,-0.841608318
23/08/2018,Ebay,-1.009289592
23/08/2018,Alibaba,-0.08779662
23/08/2018,Amazon,-0.697293493
24/08/2018,Costco,-1.01016714
24/08/2018,T K Maxx,-0.530789914
24/08/2018,Gap,1.002064215
24/08/2018,Etsy,-0.838079847
24/08/2018,Ebay,-0.999582474
24/08/2018,Alibaba,-0.051165084
24/08/2018,Amazon,-0.693785167
27/08/2018,Costco,-1.019963413
27/08/2018,T K Maxx,-0.55848702
27/08/2018,Gap,1.07141752
27/08/2018,Etsy,-0.851886958
27/08/2018,Ebay,-0.995848177
27/08/2018,Alibaba,0.066422114
27/08/2018,Amazon,-0.662380286
28/08/2018,Costco,-1.018161277
28/08/2018,T K Maxx,-0.551562557
28/08/2018,Gap,1.13820286
28/08/2018,Etsy,-0.855875647
28/08/2018,Ebay,-0.983900118
28/08/2018,Alibaba,0.021365481
28/08/2018,Amazon,-0.655138546
29/08/2018,Costco,-1.018709675
29/08/2018,T K Maxx,-0.508631782
29/08/2018,Gap,1.133065504
29/08/2018,Etsy,-0.857716634
29/08/2018,Ebay,-0.969711421
29/08/2018,Alibaba,0.027043324
29/08/2018,Amazon,-0.563164252
30/08/2018,Costco,-1.009203206
30/08/2018,T K Maxx,-0.50955482
30/08/2018,Gap,1.066280449
30/08/2018,Etsy,-0.849278922
30/08/2018,Ebay,-0.979418841
30/08/2018,Alibaba,-0.044388059
30/08/2018,Amazon,-0.557133948
31/08/2018,Costco,-0.991133438
31/08/2018,T K Maxx,-0.442619838
31/08/2018,Gap,1.091966088
31/08/2018,Etsy,-0.843449305
31/08/2018,Ebay,-0.99360784
31/08/2018,Alibaba,-0.036878807
31/08/2018,Amazon,-0.542579952
04/09/2018,Costco,-0.978956057
04/09/2018,T K Maxx,-0.374762935
04/09/2018,Gap,1.094535764
04/09/2018,Etsy,-0.813227106
04/09/2018,Ebay,-0.979418841
04/09/2018,Alibaba,-0.120581721
04/09/2018,Amazon,-0.504820786
05/09/2018,Costco,-0.971649424
05/09/2018,T K Maxx,-0.389073938
05/09/2018,Gap,1.080408819
05/09/2018,Etsy,-0.863392865
05/09/2018,Ebay,-1.029452318
05/09/2018,Alibaba,-0.234322764
05/09/2018,Amazon,-0.567785551
06/09/2018,Costco,-0.963242937
06/09/2018,T K Maxx,-0.413538734
06/09/2018,Gap,0.921151645
06/09/2018,Etsy,-0.882876206
06/09/2018,Ebay,-1.064549967
06/09/2018,Alibaba,-0.314179524
06/09/2018,Amazon,-0.619225233
07/09/2018,Costco,-0.925689155
07/09/2018,T K Maxx,-0.444467404
07/09/2018,Gap,0.910877788
07/09/2018,Etsy,-0.867228167
07/09/2018,Ebay,-1.039906718
07/09/2018,Alibaba,-0.268390104
07/09/2018,Amazon,-0.628016794
10/09/2018,Costco,-0.912176127
10/09/2018,T K Maxx,-0.403845529
10/09/2018,Gap,0.905739863
10/09/2018,Etsy,-0.866461118
10/09/2018,Ebay,-1.060816878
10/09/2018,Alibaba,-0.378467769
10/09/2018,Amazon,-0.646417285
11/09/2018,Costco,-0.904083648
11/09/2018,T K Maxx,-0.423232683
11/09/2018,Gap,0.877485118
11/09/2018,Etsy,-0.832557003
11/09/2018,Ebay,-1.030945674
11/09/2018,Alibaba,-0.358320312
11/09/2018,Amazon,-0.578591943
12/09/2018,Costco,-0.91798979
12/09/2018,T K Maxx,-0.427849365
12/09/2018,Gap,0.836386557
12/09/2018,Etsy,-0.836085532
12/09/2018,Ebay,-1.019744596
12/09/2018,Alibaba,-0.28505724
12/09/2018,Amazon,-0.57457647
13/09/2018,Costco,-0.927181997
13/09/2018,T K Maxx,-0.488320845
13/09/2018,Gap,0.819691077
13/09/2018,Etsy,-0.814914648
13/09/2018,Ebay,-1.006303181
13/09/2018,Alibaba,-0.21051221
13/09/2018,Amazon,-0.574759636
14/09/2018,Costco,-0.973456528
14/09/2018,T K Maxx,-0.49801554
14/09/2018,Gap,0.761896466
14/09/2018,Etsy,-0.77962988
14/09/2018,Ebay,-1.031692655
14/09/2018,Alibaba,-0.224981543
14/09/2018,Amazon,-0.602487214
17/09/2018,Costco,-1.000011127
17/09/2018,T K Maxx,-0.53540585
17/09/2018,Gap,0.668140079
17/09/2018,Etsy,-0.821818204
17/09/2018,Ebay,-1.024224665
17/09/2018,Alibaba,-0.332128898
17/09/2018,Amazon,-0.690065727
18/09/2018,Costco,-0.981548753
18/09/2018,T K Maxx,-0.484166987
18/09/2018,Gap,0.660434758
18/09/2018,Etsy,-0.798346115
18/09/2018,Ebay,-1.030199903
18/09/2018,Alibaba,-0.373156319
18/09/2018,Amazon,-0.643543162
19/09/2018,Costco,-0.985476842
19/09/2018,T K Maxx,-0.469856356
19/09/2018,Gap,0.688689217
19/09/2018,Etsy,-0.82089771
19/09/2018,Ebay,-1.022731006
19/09/2018,Alibaba,-0.263627825
19/09/2018,Amazon,-0.664155625
20/09/2018,Costco,-0.984926915
20/09/2018,T K Maxx,-0.462008855
20/09/2018,Gap,0.72336587
20/09/2018,Etsy,-0.842528812
20/09/2018,Ebay,-1.02123765
20/09/2018,Alibaba,-0.204101579
20/09/2018,Amazon,-0.638964215
21/09/2018,Costco,-0.978327404
21/09/2018,T K Maxx,-0.454622687
21/09/2018,Gap,0.764464716
21/09/2018,Etsy,-0.86109166
21/09/2018,Ebay,-1.036173026
21/09/2018,Alibaba,-0.226996289
21/09/2018,Amazon,-0.680231278
24/09/2018,Costco,-0.98948391
24/09/2018,T K Maxx,-0.454161727
24/09/2018,Gap,0.751620899
24/09/2018,Etsy,-0.835625256
24/09/2018,Ebay,-1.060069898
24/09/2018,Alibaba,-0.25392049
24/09/2018,Amazon,-0.652968711
25/09/2018,Costco,-0.992704877
25/09/2018,T K Maxx,-0.426464994
25/09/2018,Gap,0.785013569
25/09/2018,Etsy,-0.816602191
25/09/2018,Ebay,-1.131759156
25/09/2018,Alibaba,-0.23395637
25/09/2018,Amazon,-0.596344257
26/09/2018,Costco,-0.985791104
26/09/2018,T K Maxx,-0.360915127
26/09/2018,Gap,0.864642441
26/09/2018,Etsy,-0.80954519
26/09/2018,Ebay,-1.070524147
26/09/2018,Alibaba,-0.212893349
26/09/2018,Amazon,-0.595921599
27/09/2018,Costco,-0.984298517
27/09/2018,T K Maxx,-0.357683935
27/09/2018,Gap,0.877485118
27/09/2018,Etsy,-0.792516498
27/09/2018,Ebay,-1.088446688
27/09/2018,Alibaba,-0.196042596
27/09/2018,Amazon,-0.542199431
28/09/2018,Costco,-0.977384745
28/09/2018,T K Maxx,-0.34798924
28/09/2018,Gap,0.899318239
28/09/2018,Etsy,-0.802181417
28/09/2018,Ebay,-1.112342655
28/09/2018,Alibaba,-0.224615429
28/09/2018,Amazon,-0.556260467
01/10/2018,Costco,-0.979191849
01/10/2018,T K Maxx,-0.33829529
01/10/2018,Gap,0.882622759
01/10/2018,Etsy,-0.823965964
01/10/2018,Ebay,-1.150427922
01/10/2018,Alibaba,-0.275166848
01/10/2018,Amazon,-0.554344314
02/10/2018,Costco,-0.965835379
02/10/2018,T K Maxx,-0.42184794
02/10/2018,Gap,0.701532464
02/10/2018,Etsy,-0.861398491
02/10/2018,Ebay,-1.146693776
02/10/2018,Alibaba,-0.307585836
02/10/2018,Amazon,-0.60090923
03/10/2018,Costco,-0.990583255
03/10/2018,T K Maxx,-0.425541583
03/10/2018,Gap,0.711807461
03/10/2018,Etsy,-0.851886958
03/10/2018,Ebay,-1.132505985
03/10/2018,Alibaba,-0.268390104
03/10/2018,Amazon,-0.627044635
04/10/2018,Costco,-1.002525608
04/10/2018,T K Maxx,-0.42831107
04/10/2018,Gap,0.675846255
04/10/2018,Etsy,-0.884410304
04/10/2018,Ebay,-1.141466727
04/10/2018,Alibaba,-0.382680317
04/10/2018,Amazon,-0.688107221
05/10/2018,Costco,-1.103559756
05/10/2018,T K Maxx,-0.427387659
05/10/2018,Gap,0.737493955
05/10/2018,Etsy,-0.909263045
05/10/2018,Ebay,-1.170590347
05/10/2018,Alibaba,-0.410153969
05/10/2018,Amazon,-0.715961639
08/10/2018,Costco,-1.063413023
08/10/2018,T K Maxx,-0.403845529
08/10/2018,Gap,0.781161051
08/10/2018,Etsy,-0.930894147
08/10/2018,Ebay,-1.14520042
08/10/2018,Alibaba,-0.4740761
08/10/2018,Amazon,-0.75150862
09/10/2018,Costco,-1.061527576
09/10/2018,T K Maxx,-0.376609756
09/10/2018,Gap,0.760820496
09/10/2018,Etsy,-0.942246667
09/10/2018,Ebay,-1.092926757
09/10/2018,Alibaba,-0.55100227
09/10/2018,Amazon,-0.743196043
10/10/2018,Costco,-1.086040042
10/10/2018,T K Maxx,-0.504016219
10/10/2018,Gap,0.696040631
10/10/2018,Etsy,-0.977071217
10/10/2018,Ebay,-1.213155532
10/10/2018,Alibaba,-0.709433832
10/10/2018,Amazon,-0.905320517
11/10/2018,Costco,-1.079990332
11/10/2018,T K Maxx,-0.544637722
11/10/2018,Gap,0.644215998
11/10/2018,Etsy,-0.992258981
11/10/2018,Ebay,-1.233318108
11/10/2018,Alibaba,-0.643313898
11/10/2018,Amazon,-0.955886503
12/10/2018,Costco,-1.039686785
12/10/2018,T K Maxx,-0.467086869
12/10/2018,Gap,0.649398946
12/10/2018,Etsy,-0.952985524
12/10/2018,Ebay,-1.20942199
12/10/2018,Alibaba,-0.544591919
12/10/2018,Amazon,-0.858318967
15/10/2018,Costco,-1.058856409
15/10/2018,T K Maxx,-0.417693709
15/10/2018,Gap,0.707700768
15/10/2018,Etsy,-0.959121973
15/10/2018,Ebay,-1.198967288
15/10/2018,Alibaba,-0.601920083
15/10/2018,Amazon,-0.89728957
16/10/2018,Costco,-1.033951338
16/10/2018,T K Maxx,-0.337371879
16/10/2018,Gap,0.724543282
16/10/2018,Etsy,-0.924450867
16/10/2018,Ebay,-1.169843064
16/10/2018,Alibaba,-0.50228226
16/10/2018,Amazon,-0.814149189
17/10/2018,Costco,-1.027587365
17/10/2018,T K Maxx,-0.404307235
17/10/2018,Gap,0.708995578
17/10/2018,Etsy,-0.928132783
17/10/2018,Ebay,-1.187018927
17/10/2018,Alibaba,-0.529023405
17/10/2018,Amazon,-0.797566174
18/10/2018,Costco,-1.026880498
18/10/2018,T K Maxx,-0.457854252
18/10/2018,Gap,0.505587464
18/10/2018,Etsy,-0.926905458
18/10/2018,Ebay,-1.222116576
18/10/2018,Alibaba,-0.641115816
18/10/2018,Amazon,-0.883524351
19/10/2018,Costco,-1.018316561
19/10/2018,T K Maxx,-0.567719264
19/10/2018,Gap,0.469311389
19/10/2018,Etsy,-0.953905959
19/10/2018,Ebay,-1.431209868
19/10/2018,Alibaba,-0.624448679
19/10/2018,Amazon,-0.892950115
22/10/2018,Costco,-1.023109094
22/10/2018,T K Maxx,-0.503554514
22/10/2018,Gap,0.583323131
22/10/2018,Etsy,-0.920155348
22/10/2018,Ebay,-1.450625916
22/10/2018,Alibaba,-0.516934931
22/10/2018,Amazon,-0.857346809
23/10/2018,Costco,-1.025545105
23/10/2018,T K Maxx,-0.583875226
23/10/2018,Gap,0.610531255
23/10/2018,Etsy,-0.935803387
23/10/2018,Ebay,-1.473028526
23/10/2018,Alibaba,-0.556314
23/10/2018,Amazon,-0.886370526
24/10/2018,Costco,-1.064748797
24/10/2018,T K Maxx,-0.615265229
24/10/2018,Gap,0.583323131
24/10/2018,Etsy,-0.948996777
24/10/2018,Ebay,-1.540236507
24/10/2018,Alibaba,-0.685256884
24/10/2018,Amazon,-1.033602619
25/10/2018,Costco,-1.044007479
25/10/2018,T K Maxx,-0.602801793
25/10/2018,Gap,0.642921473
25/10/2018,Etsy,-0.923070156
25/10/2018,Ebay,-1.482736399
25/10/2018,Alibaba,-0.5938611
25/10/2018,Amazon,-0.867392372
26/10/2018,Costco,-1.108509229
26/10/2018,T K Maxx,-0.600955344
26/10/2018,Gap,0.702518105
26/10/2018,Etsy,-0.963417551
26/10/2018,Ebay,-1.536503267
26/10/2018,Alibaba,-0.62554758
26/10/2018,Amazon,-1.063739309
29/10/2018,Costco,-1.075276396
29/10/2018,T K Maxx,-0.515094912
29/10/2018,Gap,0.775071109
29/10/2018,Etsy,-0.992565812
29/10/2018,Ebay,-1.575334911
29/10/2018,Alibaba,-0.79936404
29/10/2018,Amazon,-1.210168436
30/10/2018,Costco,-1.032065509
30/10/2018,T K Maxx,-0.433388711
30/10/2018,Gap,0.883901328
30/10/2018,Etsy,-0.955440115
30/10/2018,Ebay,-1.530529087
30/10/2018,Alibaba,-0.74533258
30/10/2018,Amazon,-1.222087801
31/10/2018,Costco,-1.02648751
31/10/2018,T K Maxx,-0.446775186
31/10/2018,Gap,0.73102104
31/10/2018,Etsy,-0.938104533
31/10/2018,Ebay,-1.410300463
31/10/2018,Alibaba,-0.636353816
31/10/2018,Amazon,-1.126859078
